Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
7897591619,"Oct 1, 2022, 10:07:09 PM",군산 - 변산반도 라이딩,Ride,"어딜가나 말조심
물통 기재 트러블 ㅠ",25234,91.25,185.0,206,false,,예거 마리온 D8,activities/8441806154.fit.gz,,8.899999618530273,25234.0,14908.0,91250.796875,21.93359375,6.1209282875061035,553.0,550.0,6.800000190734863,89.19999694824219,47.51739501953125,0.02323267236351967,,,156.0,53.88792419433594,,140.0130157470703,,101.50802612304688,2310.0,,27.0,206.0,,,,,,,,,,,0.0,,0.0,,1.0,,1664661632.0,3.0,17.729999542236328,17.75,15.0,0.8399999737739563,1017.4000244140625,2.5999999046325684,3.630000114440918,87.0,0.017400000244379044,1664659840.0,1664702336.0,0.23000000417232513,10653842.0,,0.019999999552965164,5.0,0.949999988079071,16093.0,0.0,273.79998779296875,,,,0.0,3.6161844730377197,175.8000030517578,,,,,,,,,,,,""
8071471674,"Nov 4, 2022, 10:55:57 PM",여수 한바퀴 라이딩,Ride,힐링하러 왔다가 낙타등에 Gg쳤네요. 야근이 체력을 초기화 시킴 ㅠㅠ,48106,149.13,183.0,461,false,,예거 마리온 D8,activities/8639545158.fit.gz,,8.899999618530273,48106.0,33369.0,149135.46875,14.928125381469727,4.469282150268555,1925.0,2167.0,-1.399999976158142,174.8000030517578,49.708736419677734,-0.011130818165838718,,,176.0,56.49465560913086,,139.24258422851562,,83.82505798339844,4344.0,,13.0,461.0,,,,,,,,,,,0.0,,0.0,,1.0,,1667599232.0,1.0,6.150000095367432,3.549999952316284,-3.0299999713897705,0.5199999809265137,1023.7999877929688,3.5,4.010000228881836,347.0,0.0,1667598848.0,1667637120.0,0.4000000059604645,10653842.0,,0.0,,0.20000000298023224,16093.0,0.0,263.79998779296875,,,,0.0,3.1001429557800293,0.0,,,,,,,,,,,,""
8080981603,"Nov 7, 2022, 6:43:09 AM",집 복귀 라이딩,Ride,"",6160,30.01,,,false,,예거 마리온 D8,activities/8650492636.fit.gz,,8.899999618530273,6160.0,5305.0,30015.400390625,12.038411140441895,5.65794563293457,108.0,106.0,8.199999809265137,54.599998474121094,45.56962203979492,0.02532033622264862,,,120.0,55.72941589355469,,,,59.885169982910156,959.0,,14.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1667800832.0,2.0,15.850000381469727,15.850000381469727,5.329999923706055,0.5,1022.0999755859375,3.1600000858306885,5.940000057220459,256.0,0.12449999898672104,1667772288.0,1667809792.0,0.4699999988079071,10653842.0,,0.15000000596046448,5.0,0.6399999856948853,16093.0,1.0,301.79998779296875,,,,0.0,4.8726301193237305,0.0,,,,,,,,,,,,""
8104509800,"Nov 12, 2022, 2:37:02 AM",우중 라이딩,Ride,"",9726,47.15,,,false,,예거 마리온 D8,activities/8676916948.fit.gz,,8.899999618530273,9726.0,6613.0,47157.12109375,12.1767578125,7.130972385406494,110.0,95.0,-17.799999237060547,48.20000076293945,32.70931625366211,0.13826119899749756,,,110.0,70.35480499267578,,,,99.83635711669922,1705.0,,21.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1668218368.0,2.0,17.149999618530273,17.149999618530273,10.520000457763672,0.6499999761581421,1019.2999877929688,2.059999942779541,2.9100000858306885,133.0,0.0,1668204544.0,1668241536.0,0.6299999952316284,10653842.0,,0.0,,0.7699999809265137,16093.0,2.0,275.1000061035156,,,,0.0,4.848562717437744,0.0,,,,,,,,,,,,""
8104897417,"Nov 12, 2022, 7:28:31 AM",한강 라이딩,Ride,"",4140,14.14,,,false,,예거 마리온 D8,activities/8677365454.fit.gz,,8.899999618530273,4140.0,2419.0,14142.060546875,9.441015243530273,5.846242427825928,29.0,26.0,-5.800000190734863,31.0,48.90684509277344,0.1626354306936264,,,95.0,57.546417236328125,,,,84.06407928466797,493.0,,16.0,,,,,,,,,,,,,,0.0,,1.0,,1668236416.0,5.0,18.440000534057617,18.440000534057617,14.3100004196167,0.7699999809265137,1013.4000244140625,2.369999885559082,9.670000076293945,167.0,0.6863999962806702,1668204544.0,1668241536.0,0.6299999952316284,10653842.0,,0.41999998688697815,5.0,0.9100000262260437,15314.0,0.0,271.3999938964844,,,,0.0,3.415956497192383,0.0,,,,,,,,,,,,""
8137724204,"Nov 18, 2022, 11:00:44 PM",부산 벙 남해안 긋기,Ride,"",29178,71.25,,,false,,예거 마리온 D8,activities/8714535401.fit.gz,,8.899999618530273,29178.0,14049.0,71255.4296875,14.75,5.0719218254089355,715.0,527.0,3.200000047683716,161.8000030517578,31.088258743286133,0.049680426716804504,,,161.0,50.143585205078125,,,,66.47118377685547,2654.0,,18.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1668812416.0,2.0,13.6899995803833,13.6899995803833,8.640000343322754,0.7200000286102295,1024.0,4.449999809265137,6.019999980926514,50.0,0.0,1668809088.0,1668845824.0,0.8399999737739563,10653842.0,,0.0,,0.8100000023841858,16093.0,0.0,268.6000061035156,,,,0.0,2.442094326019287,252.89999389648438,,,,,,,,,,,,""
8138525437,"Nov 19, 2022, 9:37:58 AM",부산벙 남해안긋기,Ride,"",3940,17.43,,,false,,예거 마리온 D8,activities/8715433542.fit.gz,,8.899999618530273,3940.0,3246.0,17430.08984375,9.132161140441895,5.369713306427002,33.0,36.0,7.0,19.0,20.491802215576172,-0.00458975974470377,,,135.0,53.415103912353516,,,,48.18852615356445,504.0,,16.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1668848384.0,2.0,16.049999237060547,16.049999237060547,9.789999961853027,0.6600000262260437,1020.4000244140625,4.519999980926514,4.929999828338623,79.0,0.0,1668809088.0,1668845824.0,0.8399999737739563,10653842.0,,0.0,,0.5600000023841858,16093.0,0.0,267.0,,,,0.0,4.423880577087402,0.0,,,,,,,,,,,,""
8142472215,"Nov 20, 2022, 2:13:14 AM",남해안 라이딩 [부산-마산],Ride,"",14530,54.07,,,false,,예거 마리온 D8,activities/8719917892.fit.gz,,8.899999618530273,14530.0,10440.0,54070.1796875,12.855859756469727,5.179136276245117,555.0,539.0,-5.599999904632568,228.60000610351562,45.0770378112793,0.07989615947008133,,,157.0,50.25479507446289,,,,84.6109619140625,1952.0,,17.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1668909568.0,2.0,17.0,17.0,10.289999961853027,0.6499999761581421,1019.9000244140625,3.4000000953674316,4.28000020980835,40.0,0.0,1668895488.0,1668932224.0,0.8799999952316284,10653842.0,,0.0,,0.8399999737739563,16093.0,2.0,286.8999938964844,,,,0.0,3.7212789058685303,0.0,,,,,,,,,,,,""
8168984598,"Nov 25, 2022, 11:36:28 PM",남사북 라이딩,Ride,"",15785,40.72,189.0,172,false,,예거 마리온 D8,activities/8749853615.fit.gz,,8.899999618530273,15785.0,7609.0,40724.2890625,14.279999732971191,5.352120876312256,566.0,549.0,-4.199999809265137,293.6000061035156,36.1990966796875,0.010804359801113605,,,136.0,66.69497680664062,,149.3162841796875,,78.80049133300781,1454.0,,9.0,172.0,,,,,,,,,,,0.0,,0.0,,1.0,,1669417216.0,1.0,7.539999961853027,5.880000114440918,0.949999988079071,0.6299999952316284,1016.7999877929688,2.5399999618530273,6.159999847412109,302.0,0.0,1669415040.0,1669450496.0,0.10000000149011612,10653842.0,,0.0,,0.23000000417232513,16093.0,0.0,309.8999938964844,,,,0.0,2.5799360275268555,0.0,,,,,,,,,,,,""
8230346571,"Dec 10, 2022, 2:14:53 AM",동부 5고개,Ride,"",26887,90.98,180.0,348,false,,예거 마리온 D8,activities/8819454741.fit.gz,,8.899999618530273,26887.0,17015.0,90985.609375,15.665364265441895,5.347376346588135,1352.0,1420.0,28.200000762939453,565.7999877929688,49.563804626464844,-0.013408713042736053,,,157.0,67.2883529663086,,147.22496032714844,,76.46817016601562,2813.0,,4.0,348.0,,,,,,,,,,,0.0,,0.0,,1.0,,1670637568.0,2.0,2.0799999237060547,2.0799999237060547,-5.320000171661377,0.5799999833106995,1022.5,0.9300000071525574,1.850000023841858,296.0,0.0,1670625280.0,1670659968.0,0.5699999928474426,10653842.0,,0.0,,0.8700000047683716,16093.0,1.0,351.29998779296875,,,,0.0,3.384000062942505,1051.300048828125,,,,,,,,,,,,""
8257209897,"Dec 17, 2022, 1:35:54 AM",타지마할 라이딩,Ride,이 날씨엔 타는거 아님 ㅠ,12111,34.20,149.0,21,false,,예거 마리온 D8,activities/8849680559.fit.gz,,8.899999618530273,12111.0,8024.0,34204.3125,11.278124809265137,4.262750625610352,164.0,163.0,15.399999618530273,73.19999694824219,35.28820037841797,0.10934294015169144,,,228.0,42.65298843383789,,101.69540405273438,,38.631988525390625,613.0,,0.0,21.0,,,,,,,,,,,0.0,,0.0,,1.0,,1671238784.0,3.0,-7.570000171661377,-7.570000171661377,-10.779999732971191,0.7799999713897705,1025.0,0.800000011920929,1.2699999809265137,34.0,0.11079999804496765,1671230464.0,1671265024.0,0.7900000214576721,10653842.0,,0.07999999821186066,6.0,0.949999988079071,16093.0,1.0,363.1000061035156,,,,0.0,2.824235200881958,0.0,,,,,,,,,,,,""
8623840402,"Feb 26, 2023, 2:31:35 AM",시즌 온 라이딩,Ride,넘 힘들다,26285,110.00,,,false,,예거 마리온 D8,activities/9257811929.fit.gz,,8.899999618530273,26285.0,17408.0,109999.546875,12.568750381469727,6.318907737731934,304.0,336.0,10.399999618530273,82.0,42.13080596923828,0.0280001163482666,,,120.0,67.31614685058594,,,,88.51231384277344,3723.0,,8.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1677376768.0,1.0,2.3499999046325684,2.3499999046325684,-15.149999618530273,0.25999999046325684,1038.5,1.1299999952316284,1.5299999713897705,298.0,0.0,1677362944.0,1677403264.0,0.2199999988079071,10653842.0,,0.0,,0.0,16093.0,3.0,355.1000061035156,,,,0.0,4.184878826141357,324.5,,,,,,,,,,,,""
8656676285,"Mar 4, 2023, 1:16:22 AM",동부 5고개 라이딩,Ride,"",30895,127.08,,,false,,예거 마리온 D8,activities/9292222510.fit.gz,,8.899999618530273,30895.0,22921.0,127079.171875,17.350000381469727,5.544224262237549,1210.0,1228.0,13.800000190734863,585.2000122070312,48.083492279052734,0.033679790794849396,,,158.0,67.74290466308594,,,,90.52464294433594,4714.0,,13.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1677891584.0,2.0,5.519999980926514,5.519999980926514,0.18000000715255737,0.6800000071525574,1031.0,0.6899999976158142,0.8799999952316284,108.0,0.0,1677880832.0,1677922176.0,0.4099999964237213,10653842.0,,0.0,,0.7099999785423279,16093.0,2.0,360.8999938964844,,,,0.0,4.113259792327881,2391.60009765625,,,,,,,,,,,,""
8694950291,"Mar 10, 2023, 10:19:53 PM",서울 서부 200 - 랜도너스 코스 달리기,Ride,"",42603,203.64,186.0,626,false,,예거 마리온 D8,activities/9332878903.fit.gz,,8.899999618530273,42603.0,33560.0,203643.3125,18.662500381469727,6.0680365562438965,2099.0,2135.0,21.399999618530273,390.6000061035156,47.274749755859375,0.002357061952352524,,,146.0,69.21206665039062,,138.43528747558594,,110.15811157226562,5983.0,,18.0,626.0,,,,,,,,,,,0.0,,0.0,,1.0,,1678485632.0,2.0,8.130000114440918,8.130000114440918,5.75,0.8500000238418579,1022.7000122070312,1.2699999809265137,1.2699999809265137,118.0,0.0,1678485120.0,1678527360.0,0.6299999952316284,10653842.0,,0.0,,0.33000001311302185,16093.0,0.0,327.6000061035156,,,,0.0,4.780022621154785,1944.800048828125,,,,,,,,,,,,""
8695288833,"Mar 11, 2023, 10:21:52 AM",서울 서부 200 복귀 라이딩,Ride,"",3074,13.35,,,false,"",예거 마리온 D8,activities/9333232707.fit.gz,,8.899999618530273,3074.0,2368.0,13353.4091796875,10.279980659484863,5.639108657836914,37.0,35.0,10.0,38.20000076293945,40.54054260253906,0.15576545894145966,,,109.0,56.7518424987793,,,,64.22802734375,405.0,,15.0,,,,,,,,,,,,,,0.0,,1.0,,1678528768.0,3.0,15.75,15.75,2.180000066757202,0.4000000059604645,1022.4000244140625,1.8899999856948853,4.179999828338623,224.0,0.0,1678485120.0,1678527360.0,0.6299999952316284,10653842.0,,0.0,,0.9700000286102295,16093.0,0.0,314.6000061035156,,,,0.0,4.343985080718994,0.0,,,,,,,,,,,,""
8772372420,"Mar 24, 2023, 11:05:50 PM",머리 딴 맷돼지,Ride,"",24532,108.54,,,false,,예거 마리온 D8,activities/9414449439.fit.gz,,8.899999618530273,24532.0,17558.0,108540.8671875,15.646093368530273,6.181847095489502,972.0,988.0,13.0,374.79998779296875,47.44526290893555,0.02837640978395939,,,138.0,70.34333801269531,,,,86.08002471923828,4192.0,,17.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1679698816.0,2.0,9.229999542236328,8.359999656677246,3.5199999809265137,0.6800000071525574,1020.1099853515625,1.1200000047683716,2.9700000286102295,58.0,0.0,1679693312.0,1679737600.0,0.125,10653842.0,,0.0,1.0,0.3799999952316284,17858.7890625,1.0,,,,,0.0,4.424460411071777,30.200000762939453,,,,,,,,,,,,""
8772433311,"Mar 25, 2023, 6:18:20 AM",맷돼지 코스 복귀 라이딩,Ride,"",1064,8.86,,,false,,예거 마리온 D8,activities/9414515131.fit.gz,,8.899999618530273,1064.0,1064.0,8865.939453125,11.30499267578125,8.332650184631348,16.0,9.0,16.600000381469727,26.200000762939453,32.629554748535156,0.10827956348657608,,,113.0,76.16057586669922,,,,145.9072723388672,336.0,,19.0,,,,,,,,,,,,,,0.0,,1.0,,1679724032.0,3.0,17.670000076293945,16.479999542236328,3.5799999237060547,0.38999998569488525,1016.5599975585938,1.649999976158142,4.099999904632568,210.0,0.0,1679693312.0,1679737600.0,0.125,10653842.0,,0.0,1.0,0.8299999833106995,20184.05078125,3.0,,,,,0.0,8.332650184631348,0.0,,,,,,,,,,,,""
8812538698,"Mar 31, 2023, 11:45:04 PM",껌사기 라이딩 [용문 - 속초],Ride,"",41969,148.05,,,false,,예거 마리온 D8,activities/9456822114.fit.gz,,8.899999618530273,41969.0,26090.0,148057.25,16.27474021911621,5.67486572265625,1508.0,1617.0,4.400000095367432,781.4000244140625,46.20484161376953,-0.043496690690517426,,,147.0,65.24858856201172,,,,96.3056869506836,5466.0,,21.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1680303616.0,1.0,9.510000228881836,8.479999542236328,0.3799999952316284,0.5299999713897705,1018.3699951171875,1.1699999570846558,2.940000057220459,45.0,0.0,1680297344.0,1680342656.0,0.375,10653842.0,,0.0,1.0,0.0,17511.4296875,1.0,,,,,0.0,3.5277764797210693,0.0,,,,,,,,,,,,media/5c915b72-9772-4668-8f64-8f2ae90ace36.jpg
8819013380,"Apr 2, 2023, 1:15:01 AM",동해안 라이딩 [속초 - 고성],Ride,"",19802,63.24,,,false,,예거 마리온 D8,activities/9463660770.fit.gz,,8.899999618530273,19802.0,11611.0,63246.23828125,13.279948234558105,5.447096347808838,327.0,287.0,2.0,79.5999984741211,41.79594421386719,-0.07115047425031662,,,133.0,52.41941452026367,,,,77.32494354248047,2150.0,,19.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1680397184.0,1.0,13.279999732971191,12.520000457763672,7.079999923706055,0.6600000262260437,1023.77001953125,1.9299999475479126,5.059999942779541,48.0,0.0,1680383360.0,1680428928.0,0.375,10653842.0,,0.0,1.0,0.10000000149011612,17221.48046875,4.0,,,,,0.0,3.193931818008423,1827.300048828125,,,,,,,,,,,,""
8819013795,"Apr 2, 2023, 11:31:00 AM",용문 속초 복귀 - 라이딩,Ride,"",1290,10.84,,,false,,예거 마리온 D8,activities/9463661390.fit.gz,,8.899999618530273,1290.0,1290.0,10843.0595703125,11.511999130249023,8.405472755432129,19.0,29.0,7.599999904632568,24.799999237060547,5.064877986907959,-0.10144737362861633,,,130.0,83.28015899658203,,,,140.569580078125,412.0,,18.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1680433152.0,1.0,17.860000610351562,16.459999084472656,0.4099999964237213,0.3100000023841858,1019.8200073242188,2.240000009536743,7.829999923706055,111.0,0.0,1680383744.0,1680429312.0,0.375,10653842.0,,0.0,1.0,0.07000000029802322,20222.5703125,0.0,,,,,0.0,8.405472755432129,0.0,,,,,,,,,,,,""
8857516864,"Apr 8, 2023, 10:30:23 PM",맷돼지 출발지 점프 라이딩,Ride,"",1280,9.54,,,false,,예거 마리온 D8,activities/9504190109.fit.gz,,8.899999618530273,1280.0,1280.0,9546.5498046875,9.845011711120605,7.458242416381836,17.0,21.0,9.399999618530273,84.80000305175781,12.815518379211426,-0.7604841589927673,,,,,,,,109.43116760253906,404.0,,7.0,,,,,,,,,,,,,,0.0,,1.0,,1680991232.0,1.0,3.1500000953674316,1.7000000476837158,-0.23999999463558197,0.7799999713897705,1020.9500122070312,1.590000033378601,2.5799999237060547,130.0,0.0,1680987904.0,1681034496.0,0.625,10653842.0,,0.0,1.0,0.20999999344348907,12545.5703125,0.0,,,,,0.0,7.458242416381836,0.0,,,,,,,,,,,,""
8857517195,"Apr 8, 2023, 11:18:26 PM",맷돼지 코스 라이딩,Ride,"",22303,96.85,,,false,,예거 마리온 D8,activities/9504190456.fit.gz,,8.899999618530273,22303.0,15700.0,96851.53125,16.340625762939453,6.168887615203857,999.0,979.0,11.600000381469727,372.20001220703125,38.9351921081543,0.026845214888453484,,,,,,,,110.5298843383789,3736.0,,18.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1680994816.0,1.0,5.630000114440918,4.75,0.5299999713897705,0.699999988079071,1020.9099731445312,1.409999966621399,3.359999895095825,133.0,0.0,1680988032.0,1681034496.0,0.625,10653842.0,,0.0,1.0,0.07000000029802322,17611.26953125,1.0,,,,,0.0,4.342534065246582,11.600000381469727,,,,,,,,,,,,""
8898200166,"Apr 15, 2023, 10:40:58 PM",한강 라이딩,Ride,"",18810,111.44,,,false,,예거 마리온 D8,activities/9547838699.fit.gz,,8.899999618530273,18810.0,14350.0,111446.109375,12.2080078125,7.766279220581055,325.0,326.0,7.400000095367432,58.0,26.986839294433594,0.0007178367814049125,,,,,,,,131.17372131347656,4302.0,,13.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1681596032.0,3.0,7.159999847412109,6.429999828338623,5.0,0.8600000143051147,1004.1699829101562,1.1299999952316284,2.5399999618530273,136.0,0.0,1681592192.0,1681639680.0,0.875,10653842.0,,0.15000000596046448,5.0,0.9800000190734863,12349.7802734375,0.0,,,,,0.0,5.924832820892334,479.8999938964844,,,,,,,,,,,,""
8987135297,"Apr 28, 2023, 8:31:31 PM",남해안 라이딩 [거제도-통영] - 1일,Ride,낙타등의 연속 ㅠ,41895,123.62,,,false,,예거 마리온 D8,activities/9642368115.fit.gz,,8.899999618530273,41895.0,24937.0,123622.078125,17.251562118530273,4.957375526428223,1707.0,1797.199951171875,5.800000190734863,161.1999969482422,49.635711669921875,0.06843437999486923,,,,,,,,93.99908447265625,2613.621826171875,,17.0,,,,,,,,,,,,,,0.0,,1.0,,1682712064.0,5.0,16.270000457763672,16.520000457763672,15.510000228881836,0.949999988079071,1010.1900024414062,5.889999866485596,11.319999694824219,182.0,1.899999976158142,1682714368.0,1682763008.0,0.375,10653842.0,,0.9900000095367432,5.0,0.9900000095367432,2070.7900390625,0.0,,,,,0.0,2.9507596492767334,7892.89990234375,,,,,,,,,,,,""
9060237035,"May 12, 2023, 10:57:28 PM",동부 7고개 출발 라이딩,Ride,"",2059,12.67,,,false,,예거 마리온 D8,activities/9719797697.fit.gz,,8.899999618530273,2059.0,1815.0,12669.5,9.114614486694336,6.980441093444824,55.0,42.0,19.200000762939453,41.599998474121094,41.881351470947266,0.09787283837795258,,,,,,,,110.91850280761719,444.0,,15.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1683928832.0,1.0,12.390000343322754,11.800000190734863,8.720000267028809,0.7799999713897705,1015.2899780273438,0.8100000023841858,1.8799999952316284,111.0,0.0,1683923072.0,1683973888.0,0.875,10653842.0,,0.0,1.0,0.05000000074505806,17462.9296875,1.0,,,,,0.0,6.153229713439941,602.5,,,,,,,,,,,,""
9061096698,"May 12, 2023, 11:56:10 PM",동부 7고개 라이딩,Ride,"",21816,69.32,,,false,,예거 마리온 D8,activities/9720702173.fit.gz,,8.899999618530273,21816.0,13843.0,69320.25,16.041406631469727,5.007602691650391,1452.0,1431.0,32.79999923706055,556.5999755859375,31.80124282836914,0.06780125945806503,,,,,,,,122.3188705444336,3265.0,,26.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1683932416.0,1.0,14.8100004196167,14.180000305175781,8.850000381469727,0.6700000166893005,1015.3400268554688,0.5699999928474426,1.9700000286102295,142.0,0.0,1683923072.0,1683973888.0,0.875,10653842.0,,0.0,1.0,0.0,18885.83984375,2.0,,,,,0.0,3.1774957180023193,0.0,,,,,,,,,,,,""
9061501909,"May 13, 2023, 6:29:23 AM",동부 7고개 복귀 라이딩,Ride,"",5660,23.76,,,false,,예거 마리온 D8,activities/9721132155.fit.gz,,8.899999618530273,5660.0,3579.0,23768.470703125,11.510156631469727,6.641092777252197,90.0,121.0,14.600000381469727,56.599998474121094,32.3082275390625,-0.08582798391580582,,,,,,,,91.66889953613281,817.0,,24.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1683957632.0,3.0,22.540000915527344,21.649999618530273,8.550000190734863,0.4099999964237213,1011.0900268554688,2.7200000286102295,7.369999885559082,278.0,0.0,1683923072.0,1683973888.0,0.875,10653842.0,,0.0,1.0,0.7400000095367432,18375.98046875,3.0,,,,,0.0,4.199376583099365,949.5999755859375,,,,,,,,,,,,""
9103593586,"May 19, 2023, 11:00:44 PM",설악 명이폰도-메디오,Ride,이게 되네...,19907,105.60,,,false,,예거 마리온 D8,activities/9765745247.fit.gz,,8.899999618530273,19907.0,17784.0,105603.2734375,18.615625381469727,5.938105583190918,1654.0,1622.0,189.60000610351562,1017.2000122070312,45.81585693359375,0.022726567462086678,,,,,,,,105.08670043945312,4667.0,,25.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1684537216.0,2.0,15.800000190734863,15.239999771118164,9.819999694824219,0.6800000071525574,1011.969970703125,1.309999942779541,2.819999933242798,219.0,0.0,1684527232.0,1684578816.0,0.0,10653842.0,,0.0,1.0,0.5199999809265137,20665.5390625,2.0,,,,,0.0,5.304831027984619,0.0,,,,,,,,,,,,""
9191533410,"Jun 3, 2023, 1:13:22 AM",신안 1004 종주 - 흑산도 라이딩,Ride,"",9417,26.74,,,false,,예거 마리온 D8,activities/9861447307.fit.gz,,8.899999618530273,9417.0,6848.0,26741.529296875,15.614062309265137,3.905013084411621,871.0,872.0,-1.0,181.8000030517578,49.43378448486328,-0.03141181543469429,,,,,,,,128.826904296875,1515.0,,31.0,,,,,,,7.0,,,,,0.0,218.0,0.0,,1.0,,1685753984.0,1.0,18.34000015258789,18.56999969482422,15.239999771118164,0.8199999928474426,1010.760009765625,5.21999979019165,6.260000228881836,347.0,0.0,1685737600.0,1685789184.0,0.5,10653842.0,,0.0,1.0,0.05000000074505806,18972.94921875,7.0,,,,,0.0,2.839707851409912,0.0,,,,,,,,,,,,media/3d20bf69-8654-4666-9ada-269a38df1913.jpg|media/3d0aa663-a11f-4bf7-b7e7-82e5b91b45aa.jpg|media/efd3235e-27b3-4b7a-a697-e51a3c908bc1.jpg|media/0ed45146-8782-46ba-89a9-ad97ebd09196.jpg|media/76a6c010-8c4d-429c-85e2-988f81e97ab1.jpg|media/a22cb838-81c4-47cb-b808-5216859e459d.jpg|media/321d0a97-2026-437a-85be-1c82e5e84c85.jpg
9193544059,"Jun 3, 2023, 8:02:55 AM",신안 1004 종주 - 비금/도초도 라이딩,Ride,"",12401,49.20,,,false,,예거 마리온 D8,activities/9863584495.fit.gz,,8.899999618530273,12401.0,9789.0,49199.48828125,12.50665283203125,5.025997161865234,397.0,415.0,-11.199999809265137,61.599998474121094,31.51651954650879,-0.027236055582761765,,,,,,,,81.48711395263672,1740.0,,20.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1685779200.0,1.0,20.139999389648438,20.3799991607666,15.260000228881836,0.7400000095367432,1010.1799926757812,6.119999885559082,8.260000228881836,345.0,0.0,1685737472.0,1685789056.0,0.5,10653842.0,,0.0,1.0,0.009999999776482582,20346.759765625,2.0,,,,,0.0,3.9673807621002197,372.5,,,,,,,,,,,,media/7318b345-1541-4bca-be0d-e0ef6f78eeaf.jpg|media/f84cf3ba-cdee-4ff7-abe4-10979edcfd3c.jpg|media/d174f3bc-6b14-4457-97fe-ae9e1d4252a9.jpg|media/eb9c827f-9408-432d-b135-aaf707a1ef72.jpg|media/ec656bfc-66bf-4eea-9786-7646a31e4365.jpg|media/633866c0-7bf7-4af5-994e-32759d04a5d3.jpg|media/216834a4-ae18-41a9-9fa5-cd5d1579ac92.jpg|media/1497e456-bdfe-451b-bcee-736ba595eeb0.jpg|media/3bd40498-0576-4d52-abf4-55a2baed8921.jpg
9198291411,"Jun 3, 2023, 9:59:33 PM",신안 1004 종주 - 비금/도초도 라이딩,Ride,"",16832,65.47,,,false,,예거 마리온 D8,activities/9868624964.fit.gz,,8.899999618530273,16832.0,11687.0,65478.328125,14.1099853515625,5.602663516998291,319.0,326.0,-3.0,66.0,30.774953842163086,-0.004887113347649574,,,,,,,,83.10469055175781,2240.0,,25.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1685826048.0,3.0,17.719999313354492,17.8700008392334,14.859999656677246,0.8299999833106995,1012.760009765625,2.140000104904175,3.7100000381469727,300.0,0.0,1685823872.0,1685875584.0,0.625,10653842.0,,0.0,1.0,0.9599999785423279,19775.6796875,0.0,,,,,0.0,3.8901100158691406,101.19999694824219,,,,,,,,,,,,media/bde8edee-8beb-4210-b81f-daf66fdbaf22.jpg|media/4157d0b8-a5a7-44c6-b240-1a2152827c7f.jpg|media/86213063-4c04-4c65-874d-79db9084bc89.jpg|media/b6f27f49-2986-4f8d-b1f7-187fd07a775c.jpg|media/074adef2-84bd-44ec-86a9-a124e5078d09.jpg|media/130515c6-5419-423a-b37b-714a3b64fcda.jpg|media/f400a9e4-b944-4698-96aa-bfe6eb010b4c.jpg|media/1f6a0bd5-6135-4254-aedc-1deb6156426c.jpg|media/3a7ba74d-773e-4f2e-9265-5ca3166a4c03.jpg
